County Name,Date,Deaths
Anderson,03-07-2020,0.0
Andrews,03-07-2020,0.0
Angelina,03-07-2020,0.0
Aransas,03-07-2020,0.0
Archer,03-07-2020,0.0
Armstrong,03-07-2020,0.0
Atascosa,03-07-2020,0.0
Austin,03-07-2020,0.0
Bailey,03-07-2020,0.0
Bandera,03-07-2020,0.0
Bastrop,03-07-2020,0.0
Baylor,03-07-2020,0.0
Bee,03-07-2020,0.0
Bell,03-07-2020,0.0
Bexar,03-07-2020,0.0
Blanco,03-07-2020,0.0
Borden,03-07-2020,0.0
Bosque,03-07-2020,0.0
Bowie,03-07-2020,0.0
Brazoria,03-07-2020,0.0
Brazos,03-07-2020,0.0
Brewster,03-07-2020,0.0
Briscoe,03-07-2020,0.0
Brooks,03-07-2020,0.0
Brown,03-07-2020,0.0
Burleson,03-07-2020,0.0
Burnet,03-07-2020,0.0
Caldwell,03-07-2020,0.0
Calhoun,03-07-2020,0.0
Callahan,03-07-2020,0.0
Cameron,03-07-2020,0.0
Camp,03-07-2020,0.0
Carson,03-07-2020,0.0
Cass,03-07-2020,0.0
Castro,03-07-2020,0.0
Chambers,03-07-2020,0.0
Cherokee,03-07-2020,0.0
Childress,03-07-2020,0.0
Clay,03-07-2020,0.0
Cochran,03-07-2020,0.0
Coke,03-07-2020,0.0
Coleman,03-07-2020,0.0
Collin,03-07-2020,0.0
Collingsworth,03-07-2020,0.0
Colorado,03-07-2020,0.0
Comal,03-07-2020,0.0
Comanche,03-07-2020,0.0
Concho,03-07-2020,0.0
Cooke,03-07-2020,0.0
Coryell,03-07-2020,0.0
Cottle,03-07-2020,0.0
Crane,03-07-2020,0.0
Crockett,03-07-2020,0.0
Crosby,03-07-2020,0.0
Culberson,03-07-2020,0.0
Dallam,03-07-2020,0.0
Dallas,03-07-2020,0.0
Dawson,03-07-2020,0.0
De Witt,03-07-2020,0.0
Deaf Smith,03-07-2020,0.0
Delta,03-07-2020,0.0
Denton,03-07-2020,0.0
Dickens,03-07-2020,0.0
Dimmit,03-07-2020,0.0
Donley,03-07-2020,0.0
Duval,03-07-2020,0.0
Eastland,03-07-2020,0.0
Ector,03-07-2020,0.0
Edwards,03-07-2020,0.0
El Paso,03-07-2020,0.0
Ellis,03-07-2020,0.0
Erath,03-07-2020,0.0
Falls,03-07-2020,0.0
Fannin,03-07-2020,0.0
Fayette,03-07-2020,0.0
Fisher,03-07-2020,0.0
Floyd,03-07-2020,0.0
Foard,03-07-2020,0.0
Fort Bend,03-07-2020,0.0
Franklin,03-07-2020,0.0
Freestone,03-07-2020,0.0
Frio,03-07-2020,0.0
Gaines,03-07-2020,0.0
Galveston,03-07-2020,0.0
Garza,03-07-2020,0.0
Gillespie,03-07-2020,0.0
Glasscock,03-07-2020,0.0
Goliad,03-07-2020,0.0
Gonzales,03-07-2020,0.0
Gray,03-07-2020,0.0
Grayson,03-07-2020,0.0
Gregg,03-07-2020,0.0
Grimes,03-07-2020,0.0
Guadalupe,03-07-2020,0.0
Hale,03-07-2020,0.0
Hall,03-07-2020,0.0
Hamilton,03-07-2020,0.0
Hansford,03-07-2020,0.0
Hardeman,03-07-2020,0.0
Hardin,03-07-2020,0.0
Harris,03-07-2020,0.0
Harrison,03-07-2020,0.0
Hartley,03-07-2020,0.0
Haskell,03-07-2020,0.0
Hays,03-07-2020,0.0
Hemphill,03-07-2020,0.0
Henderson,03-07-2020,0.0
Hidalgo,03-07-2020,0.0
Hill,03-07-2020,0.0
Hockley,03-07-2020,0.0
Hood,03-07-2020,0.0
Hopkins,03-07-2020,0.0
Houston,03-07-2020,0.0
Howard,03-07-2020,0.0
Hudspeth,03-07-2020,0.0
Hunt,03-07-2020,0.0
Hutchinson,03-07-2020,0.0
Irion,03-07-2020,0.0
Jack,03-07-2020,0.0
Jackson,03-07-2020,0.0
Jasper,03-07-2020,0.0
Jeff Davis,03-07-2020,0.0
Jefferson,03-07-2020,0.0
Jim Hogg,03-07-2020,0.0
Jim Wells,03-07-2020,0.0
Johnson,03-07-2020,0.0
Jones,03-07-2020,0.0
Karnes,03-07-2020,0.0
Kaufman,03-07-2020,0.0
Kendall,03-07-2020,0.0
Kenedy,03-07-2020,0.0
Kent,03-07-2020,0.0
Kerr,03-07-2020,0.0
Kimble,03-07-2020,0.0
King,03-07-2020,0.0
Kinney,03-07-2020,0.0
Kleberg,03-07-2020,0.0
Knox,03-07-2020,0.0
La Salle,03-07-2020,0.0
Lamar,03-07-2020,0.0
Lamb,03-07-2020,0.0
Lampasas,03-07-2020,0.0
Lavaca,03-07-2020,0.0
Lee,03-07-2020,0.0
Leon,03-07-2020,0.0
Liberty,03-07-2020,0.0
Limestone,03-07-2020,0.0
Lipscomb,03-07-2020,0.0
Live Oak,03-07-2020,0.0
Llano,03-07-2020,0.0
Loving,03-07-2020,0.0
Lubbock,03-07-2020,0.0
Lynn,03-07-2020,0.0
Madison,03-07-2020,0.0
Marion,03-07-2020,0.0
Martin,03-07-2020,0.0
Mason,03-07-2020,0.0
Matagorda,03-07-2020,0.0
Maverick,03-07-2020,0.0
Mcculloch,03-07-2020,0.0
Mclennan,03-07-2020,0.0
Mcmullen,03-07-2020,0.0
Medina,03-07-2020,0.0
Menard,03-07-2020,0.0
Midland,03-07-2020,0.0
Milam,03-07-2020,0.0
Mills,03-07-2020,0.0
Mitchell,03-07-2020,0.0
Montague,03-07-2020,0.0
Montgomery,03-07-2020,0.0
Moore,03-07-2020,0.0
Morris,03-07-2020,0.0
Motley,03-07-2020,0.0
Nacogdoches,03-07-2020,0.0
Navarro,03-07-2020,0.0
Newton,03-07-2020,0.0
Nolan,03-07-2020,0.0
Nueces,03-07-2020,0.0
Ochiltree,03-07-2020,0.0
Oldham,03-07-2020,0.0
Orange,03-07-2020,0.0
Palo Pinto,03-07-2020,0.0
Panola,03-07-2020,0.0
Parker,03-07-2020,0.0
Parmer,03-07-2020,0.0
Pecos,03-07-2020,0.0
Polk,03-07-2020,0.0
Potter,03-07-2020,0.0
Presidio,03-07-2020,0.0
Rains,03-07-2020,0.0
Randall,03-07-2020,0.0
Reagan,03-07-2020,0.0
Real,03-07-2020,0.0
Red River,03-07-2020,0.0
Reeves,03-07-2020,0.0
Refugio,03-07-2020,0.0
Roberts,03-07-2020,0.0
Robertson,03-07-2020,0.0
Rockwall,03-07-2020,0.0
Runnels,03-07-2020,0.0
Rusk,03-07-2020,0.0
Sabine,03-07-2020,0.0
San Augustine,03-07-2020,0.0
San Jacinto,03-07-2020,0.0
San Patricio,03-07-2020,0.0
San Saba,03-07-2020,0.0
Schleicher,03-07-2020,0.0
Scurry,03-07-2020,0.0
Shackelford,03-07-2020,0.0
Shelby,03-07-2020,0.0
Sherman,03-07-2020,0.0
Smith,03-07-2020,0.0
Somervell,03-07-2020,0.0
Starr,03-07-2020,0.0
Stephens,03-07-2020,0.0
Sterling,03-07-2020,0.0
Stonewall,03-07-2020,0.0
Sutton,03-07-2020,0.0
Swisher,03-07-2020,0.0
Tarrant,03-07-2020,0.0
Taylor,03-07-2020,0.0
Terrell,03-07-2020,0.0
Terry,03-07-2020,0.0
Throckmorton,03-07-2020,0.0
Titus,03-07-2020,0.0
Tom Green,03-07-2020,0.0
Travis,03-07-2020,0.0
Trinity,03-07-2020,0.0
Tyler,03-07-2020,0.0
Upshur,03-07-2020,0.0
Upton,03-07-2020,0.0
Uvalde,03-07-2020,0.0
Val Verde,03-07-2020,0.0
Van Zandt,03-07-2020,0.0
Victoria,03-07-2020,0.0
Walker,03-07-2020,0.0
Waller,03-07-2020,0.0
Ward,03-07-2020,0.0
Washington,03-07-2020,0.0
Webb,03-07-2020,0.0
Wharton,03-07-2020,0.0
Wheeler,03-07-2020,0.0
Wichita,03-07-2020,0.0
Wilbarger,03-07-2020,0.0
Willacy,03-07-2020,0.0
Williamson,03-07-2020,0.0
Wilson,03-07-2020,0.0
Winkler,03-07-2020,0.0
Wise,03-07-2020,0.0
Wood,03-07-2020,0.0
Yoakum,03-07-2020,0.0
Young,03-07-2020,0.0
Zapata,03-07-2020,0.0
Zavala,03-07-2020,0.0
Unknown,03-07-2020,0.0
Total,03-07-2020,0.0
Anderson,03-08-2020,0.0
Andrews,03-08-2020,0.0
Angelina,03-08-2020,0.0
Aransas,03-08-2020,0.0
Archer,03-08-2020,0.0
Armstrong,03-08-2020,0.0
Atascosa,03-08-2020,0.0
Austin,03-08-2020,0.0
Bailey,03-08-2020,0.0
Bandera,03-08-2020,0.0
Bastrop,03-08-2020,0.0
Baylor,03-08-2020,0.0
Bee,03-08-2020,0.0
Bell,03-08-2020,0.0
Bexar,03-08-2020,0.0
Blanco,03-08-2020,0.0
Borden,03-08-2020,0.0
Bosque,03-08-2020,0.0
Bowie,03-08-2020,0.0
Brazoria,03-08-2020,0.0
Brazos,03-08-2020,0.0
Brewster,03-08-2020,0.0
Briscoe,03-08-2020,0.0
Brooks,03-08-2020,0.0
Brown,03-08-2020,0.0
Burleson,03-08-2020,0.0
Burnet,03-08-2020,0.0
Caldwell,03-08-2020,0.0
Calhoun,03-08-2020,0.0
Callahan,03-08-2020,0.0
Cameron,03-08-2020,0.0
Camp,03-08-2020,0.0
Carson,03-08-2020,0.0
Cass,03-08-2020,0.0
Castro,03-08-2020,0.0
Chambers,03-08-2020,0.0
Cherokee,03-08-2020,0.0
Childress,03-08-2020,0.0
Clay,03-08-2020,0.0
Cochran,03-08-2020,0.0
Coke,03-08-2020,0.0
Coleman,03-08-2020,0.0
Collin,03-08-2020,0.0
Collingsworth,03-08-2020,0.0
Colorado,03-08-2020,0.0
Comal,03-08-2020,0.0
Comanche,03-08-2020,0.0
Concho,03-08-2020,0.0
Cooke,03-08-2020,0.0
Coryell,03-08-2020,0.0
Cottle,03-08-2020,0.0
Crane,03-08-2020,0.0
Crockett,03-08-2020,0.0
Crosby,03-08-2020,0.0
Culberson,03-08-2020,0.0
Dallam,03-08-2020,0.0
Dallas,03-08-2020,0.0
Dawson,03-08-2020,0.0
De Witt,03-08-2020,0.0
Deaf Smith,03-08-2020,0.0
Delta,03-08-2020,0.0
Denton,03-08-2020,0.0
Dickens,03-08-2020,0.0
Dimmit,03-08-2020,0.0
Donley,03-08-2020,0.0
Duval,03-08-2020,0.0
Eastland,03-08-2020,0.0
Ector,03-08-2020,0.0
Edwards,03-08-2020,0.0
El Paso,03-08-2020,0.0
Ellis,03-08-2020,0.0
Erath,03-08-2020,0.0
Falls,03-08-2020,0.0
Fannin,03-08-2020,0.0
Fayette,03-08-2020,0.0
Fisher,03-08-2020,0.0
Floyd,03-08-2020,0.0
Foard,03-08-2020,0.0
Fort Bend,03-08-2020,0.0
Franklin,03-08-2020,0.0
Freestone,03-08-2020,0.0
Frio,03-08-2020,0.0
Gaines,03-08-2020,0.0
Galveston,03-08-2020,0.0
Garza,03-08-2020,0.0
Gillespie,03-08-2020,0.0
Glasscock,03-08-2020,0.0
Goliad,03-08-2020,0.0
Gonzales,03-08-2020,0.0
Gray,03-08-2020,0.0
Grayson,03-08-2020,0.0
Gregg,03-08-2020,0.0
Grimes,03-08-2020,0.0
Guadalupe,03-08-2020,0.0
Hale,03-08-2020,0.0
Hall,03-08-2020,0.0
Hamilton,03-08-2020,0.0
Hansford,03-08-2020,0.0
Hardeman,03-08-2020,0.0
Hardin,03-08-2020,0.0
Harris,03-08-2020,0.0
Harrison,03-08-2020,0.0
Hartley,03-08-2020,0.0
Haskell,03-08-2020,0.0
Hays,03-08-2020,0.0
Hemphill,03-08-2020,0.0
Henderson,03-08-2020,0.0
Hidalgo,03-08-2020,0.0
Hill,03-08-2020,0.0
Hockley,03-08-2020,0.0
Hood,03-08-2020,0.0
Hopkins,03-08-2020,0.0
Houston,03-08-2020,0.0
Howard,03-08-2020,0.0
Hudspeth,03-08-2020,0.0
Hunt,03-08-2020,0.0
Hutchinson,03-08-2020,0.0
Irion,03-08-2020,0.0
Jack,03-08-2020,0.0
Jackson,03-08-2020,0.0
Jasper,03-08-2020,0.0
Jeff Davis,03-08-2020,0.0
Jefferson,03-08-2020,0.0
Jim Hogg,03-08-2020,0.0
Jim Wells,03-08-2020,0.0
Johnson,03-08-2020,0.0
Jones,03-08-2020,0.0
Karnes,03-08-2020,0.0
Kaufman,03-08-2020,0.0
Kendall,03-08-2020,0.0
Kenedy,03-08-2020,0.0
Kent,03-08-2020,0.0
Kerr,03-08-2020,0.0
Kimble,03-08-2020,0.0
King,03-08-2020,0.0
Kinney,03-08-2020,0.0
Kleberg,03-08-2020,0.0
Knox,03-08-2020,0.0
La Salle,03-08-2020,0.0
Lamar,03-08-2020,0.0
Lamb,03-08-2020,0.0
Lampasas,03-08-2020,0.0
Lavaca,03-08-2020,0.0
Lee,03-08-2020,0.0
Leon,03-08-2020,0.0
Liberty,03-08-2020,0.0
Limestone,03-08-2020,0.0
Lipscomb,03-08-2020,0.0
Live Oak,03-08-2020,0.0
Llano,03-08-2020,0.0
Loving,03-08-2020,0.0
Lubbock,03-08-2020,0.0
Lynn,03-08-2020,0.0
Madison,03-08-2020,0.0
Marion,03-08-2020,0.0
Martin,03-08-2020,0.0
Mason,03-08-2020,0.0
Matagorda,03-08-2020,0.0
Maverick,03-08-2020,0.0
Mcculloch,03-08-2020,0.0
Mclennan,03-08-2020,0.0
Mcmullen,03-08-2020,0.0
Medina,03-08-2020,0.0
Menard,03-08-2020,0.0
Midland,03-08-2020,0.0
Milam,03-08-2020,0.0
Mills,03-08-2020,0.0
Mitchell,03-08-2020,0.0
Montague,03-08-2020,0.0
Montgomery,03-08-2020,0.0
Moore,03-08-2020,0.0
Morris,03-08-2020,0.0
Motley,03-08-2020,0.0
Nacogdoches,03-08-2020,0.0
Navarro,03-08-2020,0.0
Newton,03-08-2020,0.0
Nolan,03-08-2020,0.0
Nueces,03-08-2020,0.0
Ochiltree,03-08-2020,0.0
Oldham,03-08-2020,0.0
Orange,03-08-2020,0.0
Palo Pinto,03-08-2020,0.0
Panola,03-08-2020,0.0
Parker,03-08-2020,0.0
Parmer,03-08-2020,0.0
Pecos,03-08-2020,0.0
Polk,03-08-2020,0.0
Potter,03-08-2020,0.0
Presidio,03-08-2020,0.0
Rains,03-08-2020,0.0
Randall,03-08-2020,0.0
Reagan,03-08-2020,0.0
Real,03-08-2020,0.0
Red River,03-08-2020,0.0
Reeves,03-08-2020,0.0
Refugio,03-08-2020,0.0
Roberts,03-08-2020,0.0
Robertson,03-08-2020,0.0
Rockwall,03-08-2020,0.0
Runnels,03-08-2020,0.0
Rusk,03-08-2020,0.0
Sabine,03-08-2020,0.0
San Augustine,03-08-2020,0.0
San Jacinto,03-08-2020,0.0
San Patricio,03-08-2020,0.0
San Saba,03-08-2020,0.0
Schleicher,03-08-2020,0.0
Scurry,03-08-2020,0.0
Shackelford,03-08-2020,0.0
Shelby,03-08-2020,0.0
Sherman,03-08-2020,0.0
Smith,03-08-2020,0.0
Somervell,03-08-2020,0.0
Starr,03-08-2020,0.0
Stephens,03-08-2020,0.0
Sterling,03-08-2020,0.0
Stonewall,03-08-2020,0.0
Sutton,03-08-2020,0.0
Swisher,03-08-2020,0.0
Tarrant,03-08-2020,0.0
Taylor,03-08-2020,0.0
Terrell,03-08-2020,0.0
Terry,03-08-2020,0.0
Throckmorton,03-08-2020,0.0
Titus,03-08-2020,0.0
Tom Green,03-08-2020,0.0
Travis,03-08-2020,0.0
Trinity,03-08-2020,0.0
Tyler,03-08-2020,0.0
Upshur,03-08-2020,0.0
Upton,03-08-2020,0.0
Uvalde,03-08-2020,0.0
Val Verde,03-08-2020,0.0
Van Zandt,03-08-2020,0.0
Victoria,03-08-2020,0.0
Walker,03-08-2020,0.0
Waller,03-08-2020,0.0
Ward,03-08-2020,0.0
Washington,03-08-2020,0.0
Webb,03-08-2020,0.0
Wharton,03-08-2020,0.0
Wheeler,03-08-2020,0.0
Wichita,03-08-2020,0.0
Wilbarger,03-08-2020,0.0
Willacy,03-08-2020,0.0
Williamson,03-08-2020,0.0
Wilson,03-08-2020,0.0
Winkler,03-08-2020,0.0
Wise,03-08-2020,0.0
Wood,03-08-2020,0.0
Yoakum,03-08-2020,0.0
Young,03-08-2020,0.0
Zapata,03-08-2020,0.0
Zavala,03-08-2020,0.0
Unknown,03-08-2020,0.0
Total,03-08-2020,0.0
Anderson,03-09-2020,0.0
Andrews,03-09-2020,0.0
Angelina,03-09-2020,0.0
Aransas,03-09-2020,0.0
Archer,03-09-2020,0.0
Armstrong,03-09-2020,0.0
Atascosa,03-09-2020,0.0
Austin,03-09-2020,0.0
Bailey,03-09-2020,0.0
Bandera,03-09-2020,0.0
Bastrop,03-09-2020,0.0
Baylor,03-09-2020,0.0
Bee,03-09-2020,0.0
Bell,03-09-2020,0.0
Bexar,03-09-2020,0.0
Blanco,03-09-2020,0.0
Borden,03-09-2020,0.0
Bosque,03-09-2020,0.0
Bowie,03-09-2020,0.0
Brazoria,03-09-2020,0.0
Brazos,03-09-2020,0.0
Brewster,03-09-2020,0.0
Briscoe,03-09-2020,0.0
Brooks,03-09-2020,0.0
Brown,03-09-2020,0.0
Burleson,03-09-2020,0.0
Burnet,03-09-2020,0.0
Caldwell,03-09-2020,0.0
Calhoun,03-09-2020,0.0
Callahan,03-09-2020,0.0
Cameron,03-09-2020,0.0
Camp,03-09-2020,0.0
Carson,03-09-2020,0.0
Cass,03-09-2020,0.0
Castro,03-09-2020,0.0
Chambers,03-09-2020,0.0
Cherokee,03-09-2020,0.0
Childress,03-09-2020,0.0
Clay,03-09-2020,0.0
Cochran,03-09-2020,0.0
Coke,03-09-2020,0.0
Coleman,03-09-2020,0.0
Collin,03-09-2020,0.0
Collingsworth,03-09-2020,0.0
Colorado,03-09-2020,0.0
Comal,03-09-2020,0.0
Comanche,03-09-2020,0.0
Concho,03-09-2020,0.0
Cooke,03-09-2020,0.0
Coryell,03-09-2020,0.0
Cottle,03-09-2020,0.0
Crane,03-09-2020,0.0
Crockett,03-09-2020,0.0
Crosby,03-09-2020,0.0
Culberson,03-09-2020,0.0
Dallam,03-09-2020,0.0
Dallas,03-09-2020,0.0
Dawson,03-09-2020,0.0
De Witt,03-09-2020,0.0
Deaf Smith,03-09-2020,0.0
Delta,03-09-2020,0.0
Denton,03-09-2020,0.0
Dickens,03-09-2020,0.0
Dimmit,03-09-2020,0.0
Donley,03-09-2020,0.0
Duval,03-09-2020,0.0
Eastland,03-09-2020,0.0
Ector,03-09-2020,0.0
Edwards,03-09-2020,0.0
El Paso,03-09-2020,0.0
Ellis,03-09-2020,0.0
Erath,03-09-2020,0.0
Falls,03-09-2020,0.0
Fannin,03-09-2020,0.0
Fayette,03-09-2020,0.0
Fisher,03-09-2020,0.0
Floyd,03-09-2020,0.0
Foard,03-09-2020,0.0
Fort Bend,03-09-2020,0.0
Franklin,03-09-2020,0.0
Freestone,03-09-2020,0.0
Frio,03-09-2020,0.0
Gaines,03-09-2020,0.0
Galveston,03-09-2020,0.0
Garza,03-09-2020,0.0
Gillespie,03-09-2020,0.0
Glasscock,03-09-2020,0.0
Goliad,03-09-2020,0.0
Gonzales,03-09-2020,0.0
Gray,03-09-2020,0.0
Grayson,03-09-2020,0.0
Gregg,03-09-2020,0.0
Grimes,03-09-2020,0.0
Guadalupe,03-09-2020,0.0
Hale,03-09-2020,0.0
Hall,03-09-2020,0.0
Hamilton,03-09-2020,0.0
Hansford,03-09-2020,0.0
Hardeman,03-09-2020,0.0
Hardin,03-09-2020,0.0
Harris,03-09-2020,0.0
Harrison,03-09-2020,0.0
Hartley,03-09-2020,0.0
Haskell,03-09-2020,0.0
Hays,03-09-2020,0.0
Hemphill,03-09-2020,0.0
Henderson,03-09-2020,0.0
Hidalgo,03-09-2020,0.0
Hill,03-09-2020,0.0
Hockley,03-09-2020,0.0
Hood,03-09-2020,0.0
Hopkins,03-09-2020,0.0
Houston,03-09-2020,0.0
Howard,03-09-2020,0.0
Hudspeth,03-09-2020,0.0
Hunt,03-09-2020,0.0
Hutchinson,03-09-2020,0.0
Irion,03-09-2020,0.0
Jack,03-09-2020,0.0
Jackson,03-09-2020,0.0
Jasper,03-09-2020,0.0
Jeff Davis,03-09-2020,0.0
Jefferson,03-09-2020,0.0
Jim Hogg,03-09-2020,0.0
Jim Wells,03-09-2020,0.0
Johnson,03-09-2020,0.0
Jones,03-09-2020,0.0
Karnes,03-09-2020,0.0
Kaufman,03-09-2020,0.0
Kendall,03-09-2020,0.0
Kenedy,03-09-2020,0.0
Kent,03-09-2020,0.0
Kerr,03-09-2020,0.0
Kimble,03-09-2020,0.0
King,03-09-2020,0.0
Kinney,03-09-2020,0.0
Kleberg,03-09-2020,0.0
Knox,03-09-2020,0.0
La Salle,03-09-2020,0.0
Lamar,03-09-2020,0.0
Lamb,03-09-2020,0.0
Lampasas,03-09-2020,0.0
Lavaca,03-09-2020,0.0
Lee,03-09-2020,0.0
Leon,03-09-2020,0.0
Liberty,03-09-2020,0.0
Limestone,03-09-2020,0.0
Lipscomb,03-09-2020,0.0
Live Oak,03-09-2020,0.0
Llano,03-09-2020,0.0
Loving,03-09-2020,0.0
Lubbock,03-09-2020,0.0
Lynn,03-09-2020,0.0
Madison,03-09-2020,0.0
Marion,03-09-2020,0.0
Martin,03-09-2020,0.0
Mason,03-09-2020,0.0
Matagorda,03-09-2020,0.0
Maverick,03-09-2020,0.0
Mcculloch,03-09-2020,0.0
Mclennan,03-09-2020,0.0
Mcmullen,03-09-2020,0.0
Medina,03-09-2020,0.0
Menard,03-09-2020,0.0
Midland,03-09-2020,0.0
Milam,03-09-2020,0.0
Mills,03-09-2020,0.0
Mitchell,03-09-2020,0.0
Montague,03-09-2020,0.0
Montgomery,03-09-2020,0.0
Moore,03-09-2020,0.0
Morris,03-09-2020,0.0
Motley,03-09-2020,0.0
Nacogdoches,03-09-2020,0.0
Navarro,03-09-2020,0.0
Newton,03-09-2020,0.0
Nolan,03-09-2020,0.0
Nueces,03-09-2020,0.0
Ochiltree,03-09-2020,0.0
Oldham,03-09-2020,0.0
Orange,03-09-2020,0.0
Palo Pinto,03-09-2020,0.0
Panola,03-09-2020,0.0
Parker,03-09-2020,0.0
Parmer,03-09-2020,0.0
Pecos,03-09-2020,0.0
Polk,03-09-2020,0.0
Potter,03-09-2020,0.0
Presidio,03-09-2020,0.0
Rains,03-09-2020,0.0
Randall,03-09-2020,0.0
Reagan,03-09-2020,0.0
Real,03-09-2020,0.0
Red River,03-09-2020,0.0
Reeves,03-09-2020,0.0
Refugio,03-09-2020,0.0
Roberts,03-09-2020,0.0
Robertson,03-09-2020,0.0
Rockwall,03-09-2020,0.0
Runnels,03-09-2020,0.0
Rusk,03-09-2020,0.0
Sabine,03-09-2020,0.0
San Augustine,03-09-2020,0.0
San Jacinto,03-09-2020,0.0
San Patricio,03-09-2020,0.0
San Saba,03-09-2020,0.0
Schleicher,03-09-2020,0.0
Scurry,03-09-2020,0.0
Shackelford,03-09-2020,0.0
Shelby,03-09-2020,0.0
Sherman,03-09-2020,0.0
Smith,03-09-2020,0.0
Somervell,03-09-2020,0.0
Starr,03-09-2020,0.0
Stephens,03-09-2020,0.0
Sterling,03-09-2020,0.0
Stonewall,03-09-2020,0.0
Sutton,03-09-2020,0.0
Swisher,03-09-2020,0.0
Tarrant,03-09-2020,0.0
Taylor,03-09-2020,0.0
Terrell,03-09-2020,0.0
Terry,03-09-2020,0.0
Throckmorton,03-09-2020,0.0
Titus,03-09-2020,0.0
Tom Green,03-09-2020,0.0
Travis,03-09-2020,0.0
Trinity,03-09-2020,0.0
Tyler,03-09-2020,0.0
Upshur,03-09-2020,0.0
Upton,03-09-2020,0.0
Uvalde,03-09-2020,0.0
Val Verde,03-09-2020,0.0
Van Zandt,03-09-2020,0.0
Victoria,03-09-2020,0.0
Walker,03-09-2020,0.0
Waller,03-09-2020,0.0
Ward,03-09-2020,0.0
Washington,03-09-2020,0.0
Webb,03-09-2020,0.0
Wharton,03-09-2020,0.0
Wheeler,03-09-2020,0.0
Wichita,03-09-2020,0.0
Wilbarger,03-09-2020,0.0
Willacy,03-09-2020,0.0
Williamson,03-09-2020,0.0
Wilson,03-09-2020,0.0
Winkler,03-09-2020,0.0
Wise,03-09-2020,0.0
Wood,03-09-2020,0.0
Yoakum,03-09-2020,0.0
Young,03-09-2020,0.0
Zapata,03-09-2020,0.0
Zavala,03-09-2020,0.0
Unknown,03-09-2020,0.0
Total,03-09-2020,0.0
Anderson,03-10-2020,0.0
Andrews,03-10-2020,0.0
Angelina,03-10-2020,0.0
Aransas,03-10-2020,0.0
Archer,03-10-2020,0.0
Armstrong,03-10-2020,0.0
Atascosa,03-10-2020,0.0
Austin,03-10-2020,0.0
Bailey,03-10-2020,0.0
Bandera,03-10-2020,0.0
Bastrop,03-10-2020,0.0
Baylor,03-10-2020,0.0
Bee,03-10-2020,0.0
Bell,03-10-2020,0.0
Bexar,03-10-2020,0.0
Blanco,03-10-2020,0.0
Borden,03-10-2020,0.0
Bosque,03-10-2020,0.0
Bowie,03-10-2020,0.0
Brazoria,03-10-2020,0.0
Brazos,03-10-2020,0.0
Brewster,03-10-2020,0.0
Briscoe,03-10-2020,0.0
Brooks,03-10-2020,0.0
Brown,03-10-2020,0.0
Burleson,03-10-2020,0.0
Burnet,03-10-2020,0.0
Caldwell,03-10-2020,0.0
Calhoun,03-10-2020,0.0
Callahan,03-10-2020,0.0
Cameron,03-10-2020,0.0
Camp,03-10-2020,0.0
Carson,03-10-2020,0.0
Cass,03-10-2020,0.0
Castro,03-10-2020,0.0
Chambers,03-10-2020,0.0
Cherokee,03-10-2020,0.0
Childress,03-10-2020,0.0
Clay,03-10-2020,0.0
Cochran,03-10-2020,0.0
Coke,03-10-2020,0.0
Coleman,03-10-2020,0.0
Collin,03-10-2020,0.0
Collingsworth,03-10-2020,0.0
Colorado,03-10-2020,0.0
Comal,03-10-2020,0.0
Comanche,03-10-2020,0.0
Concho,03-10-2020,0.0
Cooke,03-10-2020,0.0
Coryell,03-10-2020,0.0
Cottle,03-10-2020,0.0
Crane,03-10-2020,0.0
Crockett,03-10-2020,0.0
Crosby,03-10-2020,0.0
Culberson,03-10-2020,0.0
Dallam,03-10-2020,0.0
Dallas,03-10-2020,0.0
Dawson,03-10-2020,0.0
De Witt,03-10-2020,0.0
Deaf Smith,03-10-2020,0.0
Delta,03-10-2020,0.0
Denton,03-10-2020,0.0
Dickens,03-10-2020,0.0
Dimmit,03-10-2020,0.0
Donley,03-10-2020,0.0
Duval,03-10-2020,0.0
Eastland,03-10-2020,0.0
Ector,03-10-2020,0.0
Edwards,03-10-2020,0.0
El Paso,03-10-2020,0.0
Ellis,03-10-2020,0.0
Erath,03-10-2020,0.0
Falls,03-10-2020,0.0
Fannin,03-10-2020,0.0
Fayette,03-10-2020,0.0
Fisher,03-10-2020,0.0
Floyd,03-10-2020,0.0
Foard,03-10-2020,0.0
Fort Bend,03-10-2020,0.0
Franklin,03-10-2020,0.0
Freestone,03-10-2020,0.0
Frio,03-10-2020,0.0
Gaines,03-10-2020,0.0
Galveston,03-10-2020,0.0
Garza,03-10-2020,0.0
Gillespie,03-10-2020,0.0
Glasscock,03-10-2020,0.0
Goliad,03-10-2020,0.0
Gonzales,03-10-2020,0.0
Gray,03-10-2020,0.0
Grayson,03-10-2020,0.0
Gregg,03-10-2020,0.0
Grimes,03-10-2020,0.0
Guadalupe,03-10-2020,0.0
Hale,03-10-2020,0.0
Hall,03-10-2020,0.0
Hamilton,03-10-2020,0.0
Hansford,03-10-2020,0.0
Hardeman,03-10-2020,0.0
Hardin,03-10-2020,0.0
Harris,03-10-2020,0.0
Harrison,03-10-2020,0.0
Hartley,03-10-2020,0.0
Haskell,03-10-2020,0.0
Hays,03-10-2020,0.0
Hemphill,03-10-2020,0.0
Henderson,03-10-2020,0.0
