County Name,Date,Cases
Wichita,03-27-2020,12.0
Wilbarger,03-27-2020,0.0
Willacy,03-27-2020,1.0
Williamson,03-27-2020,27.0
Wilson,03-27-2020,1.0
Winkler,03-27-2020,0.0
Wise,03-27-2020,0.0
Wood,03-27-2020,0.0
Yoakum,03-27-2020,0.0
Young,03-27-2020,1.0
Zapata,03-27-2020,0.0
Zavala,03-27-2020,0.0
Total,03-27-2020,1731.0
Counties Reporting Cases,03-27-2020,104.0
Anderson,03-28-2020,0.0
Andrews,03-28-2020,0.0
Angelina,03-28-2020,1.0
Aransas,03-28-2020,0.0
Archer,03-28-2020,0.0
Armstrong,03-28-2020,0.0
Atascosa,03-28-2020,2.0
Austin,03-28-2020,1.0
Bailey,03-28-2020,0.0
Bandera,03-28-2020,0.0
Bastrop,03-28-2020,4.0
Baylor,03-28-2020,0.0
Bee,03-28-2020,0.0
Bell,03-28-2020,28.0
Bexar,03-28-2020,125.0
Blanco,03-28-2020,1.0
Borden,03-28-2020,0.0
Bosque,03-28-2020,0.0
Bowie,03-28-2020,3.0
Brazoria,03-28-2020,52.0
Brazos,03-28-2020,36.0
Brewster,03-28-2020,0.0
Briscoe,03-28-2020,0.0
Brooks,03-28-2020,0.0
Brown,03-28-2020,3.0
Burleson,03-28-2020,1.0
Burnet,03-28-2020,1.0
Caldwell,03-28-2020,1.0
Calhoun,03-28-2020,3.0
Callahan,03-28-2020,0.0
Cameron,03-28-2020,13.0
Camp,03-28-2020,0.0
Carson,03-28-2020,0.0
Cass,03-28-2020,2.0
Castro,03-28-2020,8.0
Chambers,03-28-2020,3.0
Cherokee,03-28-2020,1.0
Childress,03-28-2020,0.0
Clay,03-28-2020,0.0
Cochran,03-28-2020,0.0
Coke,03-28-2020,0.0
Coleman,03-28-2020,0.0
Collin,03-28-2020,118.0
Collingsworth,03-28-2020,0.0
Colorado,03-28-2020,0.0
Comal,03-28-2020,9.0
Comanche,03-28-2020,0.0
Concho,03-28-2020,0.0
Cooke,03-28-2020,0.0
Coryell,03-28-2020,1.0
Cottle,03-28-2020,0.0
Crane,03-28-2020,1.0
Crockett,03-28-2020,0.0
Crosby,03-28-2020,0.0
Culberson,03-28-2020,0.0
Dallam,03-28-2020,0.0
Dallas,03-28-2020,367.0
Dawson,03-28-2020,0.0
Deaf Smith,03-28-2020,2.0
Delta,03-28-2020,0.0
Denton,03-28-2020,137.0
DeWitt,03-28-2020,3.0
Dickens,03-28-2020,0.0
Dimmit,03-28-2020,0.0
Donley,03-28-2020,0.0
Duval,03-28-2020,0.0
Eastland,03-28-2020,3.0
Ector,03-28-2020,0.0
Edwards,03-28-2020,0.0
Ellis,03-28-2020,13.0
El Paso,03-28-2020,31.0
Erath,03-28-2020,1.0
Falls,03-28-2020,1.0
Fannin,03-28-2020,1.0
Fayette,03-28-2020,1.0
Fisher,03-28-2020,0.0
Floyd,03-28-2020,0.0
Foard,03-28-2020,0.0
Fort Bend,03-28-2020,101.0
Franklin,03-28-2020,0.0
Freestone,03-28-2020,0.0
Frio,03-28-2020,0.0
Gaines,03-28-2020,1.0
Galveston,03-28-2020,49.0
Garza,03-28-2020,0.0
Gillespie,03-28-2020,0.0
Glasscock,03-28-2020,0.0
Goliad,03-28-2020,0.0
Gonzales,03-28-2020,0.0
Gray,03-28-2020,0.0
Grayson,03-28-2020,2.0
Gregg,03-28-2020,4.0
Grimes,03-28-2020,2.0
Guadalupe,03-28-2020,8.0
Hale,03-28-2020,1.0
Hall,03-28-2020,0.0
Hamilton,03-28-2020,0.0
Hansford,03-28-2020,0.0
Hardeman,03-28-2020,0.0
Hardin,03-28-2020,6.0
Harris,03-28-2020,229.0
Harrison,03-28-2020,1.0
Hartley,03-28-2020,0.0
Haskell,03-28-2020,0.0
Hays,03-28-2020,13.0
Hemphill,03-28-2020,0.0
Henderson,03-28-2020,0.0
Hidalgo,03-28-2020,18.0
Hill,03-28-2020,0.0
Hockley,03-28-2020,7.0
Hood,03-28-2020,2.0
Hopkins,03-28-2020,1.0
Houston,03-28-2020,0.0
Howard,03-28-2020,0.0
Hudspeth,03-28-2020,0.0
Hunt,03-28-2020,1.0
Hutchinson,03-28-2020,0.0
Irion,03-28-2020,0.0
Jack,03-28-2020,0.0
Jackson,03-28-2020,1.0
Jasper,03-28-2020,0.0
Jeff Davis,03-28-2020,0.0
Jefferson,03-28-2020,12.0
Jim Hogg,03-28-2020,0.0
Jim Wells,03-28-2020,0.0
Johnson,03-28-2020,8.0
Jones,03-28-2020,0.0
Karnes,03-28-2020,1.0
Kaufman,03-28-2020,2.0
Kendall,03-28-2020,6.0
Kenedy,03-28-2020,0.0
Kent,03-28-2020,0.0
Kerr,03-28-2020,0.0
Kimble,03-28-2020,0.0
King,03-28-2020,0.0
Kinney,03-28-2020,0.0
Kleberg,03-28-2020,0.0
Knox,03-28-2020,0.0
Lamar,03-28-2020,3.0
Lamb,03-28-2020,1.0
Lampasas,03-28-2020,0.0
La Salle,03-28-2020,0.0
Lavaca,03-28-2020,1.0
Lee,03-28-2020,0.0
Leon,03-28-2020,0.0
Liberty,03-28-2020,2.0
Limestone,03-28-2020,1.0
Lipscomb,03-28-2020,0.0
Live Oak,03-28-2020,0.0
Llano,03-28-2020,2.0
Loving,03-28-2020,0.0
Lubbock,03-28-2020,31.0
Lynn,03-28-2020,1.0
McCulloch,03-28-2020,0.0
McLennan,03-28-2020,34.0
McMullen,03-28-2020,0.0
Madison,03-28-2020,0.0
Marion,03-28-2020,0.0
Martin,03-28-2020,1.0
Mason,03-28-2020,0.0
Matagorda,03-28-2020,10.0
Maverick,03-28-2020,1.0
Medina,03-28-2020,3.0
Menard,03-28-2020,0.0
Midland,03-28-2020,8.0
Milam,03-28-2020,2.0
Mills,03-28-2020,0.0
Mitchell,03-28-2020,0.0
Montague,03-28-2020,1.0
Montgomery,03-28-2020,47.0
Moore,03-28-2020,0.0
Morris,03-28-2020,1.0
Motley,03-28-2020,0.0
Nacogdoches,03-28-2020,1.0
Navarro,03-28-2020,1.0
Newton,03-28-2020,0.0
Nolan,03-28-2020,0.0
Nueces,03-28-2020,20.0
Ochiltree,03-28-2020,0.0
Oldham,03-28-2020,1.0
Orange,03-28-2020,1.0
Palo Pinto,03-28-2020,0.0
Panola,03-28-2020,0.0
Parker,03-28-2020,4.0
Parmer,03-28-2020,0.0
Pecos,03-28-2020,0.0
Polk,03-28-2020,0.0
Potter,03-28-2020,2.0
Presidio,03-28-2020,0.0
Rains,03-28-2020,0.0
Randall,03-28-2020,3.0
Reagan,03-28-2020,0.0
Real,03-28-2020,0.0
Red River,03-28-2020,0.0
Reeves,03-28-2020,0.0
Refugio,03-28-2020,0.0
Roberts,03-28-2020,0.0
Robertson,03-28-2020,2.0
Rockwall,03-28-2020,3.0
Runnels,03-28-2020,0.0
Rusk,03-28-2020,2.0
Sabine,03-28-2020,0.0
San Augustine,03-28-2020,0.0
San Jacinto,03-28-2020,0.0
San Patricio,03-28-2020,1.0
San Saba,03-28-2020,0.0
Schleicher,03-28-2020,0.0
Scurry,03-28-2020,0.0
Shackelford,03-28-2020,0.0
Shelby,03-28-2020,1.0
Sherman,03-28-2020,0.0
Smith,03-28-2020,27.0
Somervell,03-28-2020,0.0
Starr,03-28-2020,2.0
Stephens,03-28-2020,0.0
Sterling,03-28-2020,0.0
Stonewall,03-28-2020,0.0
Sutton,03-28-2020,0.0
Swisher,03-28-2020,0.0
Tarrant,03-28-2020,114.0
Taylor,03-28-2020,2.0
Terrell,03-28-2020,0.0
Terry,03-28-2020,1.0
Throckmorton,03-28-2020,0.0
Titus,03-28-2020,0.0
Tom Green,03-28-2020,3.0
Travis,03-28-2020,160.0
Trinity,03-28-2020,0.0
Tyler,03-28-2020,0.0
Upshur,03-28-2020,1.0
Upton,03-28-2020,0.0
Uvalde,03-28-2020,1.0
Val Verde,03-28-2020,4.0
Van Zandt,03-28-2020,1.0
Victoria,03-28-2020,3.0
Walker,03-28-2020,3.0
Waller,03-28-2020,0.0
Ward,03-28-2020,0.0
Washington,03-28-2020,5.0
Webb,03-28-2020,19.0
Wharton,03-28-2020,3.0
Wheeler,03-28-2020,0.0
Wichita,03-28-2020,15.0
Wilbarger,03-28-2020,0.0
Willacy,03-28-2020,1.0
Williamson,03-28-2020,34.0
Wilson,03-28-2020,2.0
Winkler,03-28-2020,0.0
Wise,03-28-2020,0.0
Wood,03-28-2020,0.0
Yoakum,03-28-2020,0.0
Young,03-28-2020,1.0
Zapata,03-28-2020,0.0
Zavala,03-28-2020,0.0
Total,03-28-2020,2048.0
Counties Reporting Cases,03-28-2020,110.0
Anderson,03-29-2020,0.0
Andrews,03-29-2020,0.0
Angelina,03-29-2020,3.0
Aransas,03-29-2020,0.0
Archer,03-29-2020,0.0
Armstrong,03-29-2020,0.0
Atascosa,03-29-2020,2.0
Austin,03-29-2020,2.0
Bailey,03-29-2020,0.0
Bandera,03-29-2020,0.0
Bastrop,03-29-2020,5.0
Baylor,03-29-2020,0.0
Bee,03-29-2020,0.0
Bell,03-29-2020,28.0
Bexar,03-29-2020,140.0
Blanco,03-29-2020,1.0
Borden,03-29-2020,0.0
Bosque,03-29-2020,0.0
Bowie,03-29-2020,3.0
Brazoria,03-29-2020,61.0
Brazos,03-29-2020,40.0
Brewster,03-29-2020,0.0
Briscoe,03-29-2020,0.0
Brooks,03-29-2020,0.0
Brown,03-29-2020,3.0
Burleson,03-29-2020,1.0
Burnet,03-29-2020,1.0
Caldwell,03-29-2020,1.0
Calhoun,03-29-2020,3.0
Callahan,03-29-2020,0.0
Cameron,03-29-2020,20.0
Camp,03-29-2020,0.0
Carson,03-29-2020,0.0
Cass,03-29-2020,2.0
Castro,03-29-2020,8.0
Chambers,03-29-2020,3.0
Cherokee,03-29-2020,1.0
Childress,03-29-2020,0.0
Clay,03-29-2020,0.0
Cochran,03-29-2020,0.0
Coke,03-29-2020,0.0
Coleman,03-29-2020,0.0
Collin,03-29-2020,128.0
Collingsworth,03-29-2020,0.0
Colorado,03-29-2020,0.0
Comal,03-29-2020,9.0
Comanche,03-29-2020,0.0
Concho,03-29-2020,0.0
Cooke,03-29-2020,0.0
Coryell,03-29-2020,1.0
Cottle,03-29-2020,0.0
Crane,03-29-2020,1.0
Crockett,03-29-2020,0.0
Crosby,03-29-2020,0.0
Culberson,03-29-2020,0.0
Dallam,03-29-2020,0.0
Dallas,03-29-2020,439.0
Dawson,03-29-2020,1.0
Deaf Smith,03-29-2020,2.0
Delta,03-29-2020,0.0
Denton,03-29-2020,148.0
DeWitt,03-29-2020,3.0
Dickens,03-29-2020,0.0
Dimmit,03-29-2020,0.0
Donley,03-29-2020,0.0
Duval,03-29-2020,0.0
Eastland,03-29-2020,3.0
Ector,03-29-2020,1.0
Edwards,03-29-2020,0.0
Ellis,03-29-2020,13.0
El Paso,03-29-2020,35.0
Erath,03-29-2020,1.0
Falls,03-29-2020,1.0
Fannin,03-29-2020,1.0
Fayette,03-29-2020,1.0
Fisher,03-29-2020,0.0
Floyd,03-29-2020,0.0
Foard,03-29-2020,0.0
Fort Bend,03-29-2020,101.0
Franklin,03-29-2020,1.0
Freestone,03-29-2020,0.0
Frio,03-29-2020,0.0
Gaines,03-29-2020,1.0
Galveston,03-29-2020,49.0
Garza,03-29-2020,0.0
Gillespie,03-29-2020,0.0
Glasscock,03-29-2020,0.0
Goliad,03-29-2020,0.0
Gonzales,03-29-2020,0.0
Gray,03-29-2020,0.0
Grayson,03-29-2020,3.0
Gregg,03-29-2020,4.0
Grimes,03-29-2020,2.0
Guadalupe,03-29-2020,10.0
Hale,03-29-2020,1.0
Hall,03-29-2020,0.0
Hamilton,03-29-2020,0.0
Hansford,03-29-2020,0.0
Hardeman,03-29-2020,0.0
Hardin,03-29-2020,9.0
Harris,03-29-2020,445.0
Harrison,03-29-2020,1.0
Hartley,03-29-2020,0.0
Haskell,03-29-2020,0.0
Hays,03-29-2020,13.0
Hemphill,03-29-2020,0.0
Henderson,03-29-2020,0.0
Hidalgo,03-29-2020,27.0
Hill,03-29-2020,0.0
Hockley,03-29-2020,7.0
Hood,03-29-2020,2.0
Hopkins,03-29-2020,1.0
Houston,03-29-2020,0.0
Howard,03-29-2020,0.0
Hudspeth,03-29-2020,0.0
Hunt,03-29-2020,1.0
Hutchinson,03-29-2020,0.0
Irion,03-29-2020,0.0
Jack,03-29-2020,0.0
Jackson,03-29-2020,1.0
Jasper,03-29-2020,0.0
Jeff Davis,03-29-2020,0.0
Jefferson,03-29-2020,16.0
Jim Hogg,03-29-2020,0.0
Jim Wells,03-29-2020,0.0
Johnson,03-29-2020,8.0
Jones,03-29-2020,0.0
Karnes,03-29-2020,2.0
Kaufman,03-29-2020,2.0
Kendall,03-29-2020,7.0
Kenedy,03-29-2020,0.0
Kent,03-29-2020,0.0
Kerr,03-29-2020,0.0
Kimble,03-29-2020,0.0
King,03-29-2020,0.0
Kinney,03-29-2020,0.0
Kleberg,03-29-2020,1.0
Knox,03-29-2020,0.0
Lamar,03-29-2020,3.0
Lamb,03-29-2020,1.0
Lampasas,03-29-2020,0.0
La Salle,03-29-2020,0.0
Lavaca,03-29-2020,1.0
Lee,03-29-2020,0.0
Leon,03-29-2020,0.0
Liberty,03-29-2020,2.0
Limestone,03-29-2020,1.0
Lipscomb,03-29-2020,0.0
Live Oak,03-29-2020,0.0
Llano,03-29-2020,2.0
Loving,03-29-2020,0.0
Lubbock,03-29-2020,41.0
Lynn,03-29-2020,1.0
McCulloch,03-29-2020,0.0
McLennan,03-29-2020,36.0
McMullen,03-29-2020,0.0
Madison,03-29-2020,0.0
Marion,03-29-2020,0.0
Martin,03-29-2020,1.0
Mason,03-29-2020,0.0
Matagorda,03-29-2020,12.0
Maverick,03-29-2020,1.0
Medina,03-29-2020,3.0
Menard,03-29-2020,0.0
Midland,03-29-2020,11.0
Milam,03-29-2020,2.0
Mills,03-29-2020,0.0
Mitchell,03-29-2020,0.0
Montague,03-29-2020,1.0
Montgomery,03-29-2020,64.0
Moore,03-29-2020,0.0
Morris,03-29-2020,1.0
Motley,03-29-2020,0.0
Nacogdoches,03-29-2020,2.0
Navarro,03-29-2020,1.0
Newton,03-29-2020,0.0
Nolan,03-29-2020,0.0
Nueces,03-29-2020,21.0
Ochiltree,03-29-2020,0.0
Oldham,03-29-2020,2.0
Orange,03-29-2020,1.0
Palo Pinto,03-29-2020,0.0
Panola,03-29-2020,0.0
Parker,03-29-2020,4.0
Parmer,03-29-2020,0.0
Pecos,03-29-2020,0.0
Polk,03-29-2020,1.0
Potter,03-29-2020,4.0
Presidio,03-29-2020,0.0
Rains,03-29-2020,0.0
Randall,03-29-2020,3.0
Reagan,03-29-2020,0.0
Real,03-29-2020,0.0
Red River,03-29-2020,0.0
Reeves,03-29-2020,0.0
Refugio,03-29-2020,0.0
Roberts,03-29-2020,0.0
Robertson,03-29-2020,2.0
Rockwall,03-29-2020,4.0
Runnels,03-29-2020,0.0
Rusk,03-29-2020,3.0
Sabine,03-29-2020,0.0
San Augustine,03-29-2020,0.0
San Jacinto,03-29-2020,1.0
San Patricio,03-29-2020,1.0
San Saba,03-29-2020,0.0
Schleicher,03-29-2020,0.0
Scurry,03-29-2020,0.0
Shackelford,03-29-2020,0.0
Shelby,03-29-2020,1.0
Sherman,03-29-2020,0.0
Smith,03-29-2020,30.0
Somervell,03-29-2020,0.0
Starr,03-29-2020,2.0
Stephens,03-29-2020,0.0
Sterling,03-29-2020,0.0
Stonewall,03-29-2020,0.0
Sutton,03-29-2020,0.0
Swisher,03-29-2020,1.0
Tarrant,03-29-2020,139.0
Taylor,03-29-2020,7.0
Terrell,03-29-2020,0.0
Terry,03-29-2020,3.0
Throckmorton,03-29-2020,0.0
Titus,03-29-2020,0.0
Tom Green,03-29-2020,3.0
Travis,03-29-2020,179.0
Trinity,03-29-2020,0.0
Tyler,03-29-2020,0.0
Upshur,03-29-2020,1.0
Upton,03-29-2020,0.0
Uvalde,03-29-2020,2.0
Val Verde,03-29-2020,5.0
Van Zandt,03-29-2020,1.0
Victoria,03-29-2020,3.0
Walker,03-29-2020,3.0
Waller,03-29-2020,3.0
Ward,03-29-2020,0.0
Washington,03-29-2020,5.0
Webb,03-29-2020,25.0
Wharton,03-29-2020,6.0
Wheeler,03-29-2020,0.0
Wichita,03-29-2020,26.0
Wilbarger,03-29-2020,0.0
Willacy,03-29-2020,2.0
Williamson,03-29-2020,37.0
Wilson,03-29-2020,2.0
Winkler,03-29-2020,0.0
Wise,03-29-2020,0.0
Wood,03-29-2020,0.0
Yoakum,03-29-2020,0.0
Young,03-29-2020,1.0
Zapata,03-29-2020,0.0
Zavala,03-29-2020,0.0
Total,03-29-2020,2552.0
Counties Reporting Cases,03-29-2020,118.0
Anderson,03-30-2020,0.0
Andrews,03-30-2020,0.0
Angelina,03-30-2020,3.0
Aransas,03-30-2020,0.0
Archer,03-30-2020,0.0
Armstrong,03-30-2020,0.0
Atascosa,03-30-2020,2.0
Austin,03-30-2020,2.0
Bailey,03-30-2020,0.0
Bandera,03-30-2020,0.0
Bastrop,03-30-2020,6.0
Baylor,03-30-2020,0.0
Bee,03-30-2020,0.0
Bell,03-30-2020,28.0
Bexar,03-30-2020,157.0
Blanco,03-30-2020,1.0
Borden,03-30-2020,0.0
Bosque,03-30-2020,0.0
Bowie,03-30-2020,4.0
Brazoria,03-30-2020,61.0
Brazos,03-30-2020,44.0
Brewster,03-30-2020,0.0
Briscoe,03-30-2020,0.0
Brooks,03-30-2020,0.0
Brown,03-30-2020,3.0
Burleson,03-30-2020,1.0
Burnet,03-30-2020,2.0
Caldwell,03-30-2020,1.0
Calhoun,03-30-2020,3.0
Callahan,03-30-2020,0.0
Cameron,03-30-2020,20.0
Camp,03-30-2020,0.0
Carson,03-30-2020,0.0
Cass,03-30-2020,2.0
Castro,03-30-2020,8.0
Chambers,03-30-2020,5.0
Cherokee,03-30-2020,1.0
Childress,03-30-2020,0.0
Clay,03-30-2020,0.0
Cochran,03-30-2020,0.0
Coke,03-30-2020,0.0
Coleman,03-30-2020,0.0
Collin,03-30-2020,134.0
Collingsworth,03-30-2020,0.0
Colorado,03-30-2020,0.0
Comal,03-30-2020,9.0
Comanche,03-30-2020,0.0
Concho,03-30-2020,0.0
Cooke,03-30-2020,0.0
Coryell,03-30-2020,1.0
Cottle,03-30-2020,0.0
Crane,03-30-2020,1.0
Crockett,03-30-2020,0.0
Crosby,03-30-2020,0.0
Culberson,03-30-2020,0.0
Dallam,03-30-2020,0.0
Dallas,03-30-2020,488.0
Dawson,03-30-2020,1.0
Deaf Smith,03-30-2020,2.0
Delta,03-30-2020,0.0
Denton,03-30-2020,165.0
DeWitt,03-30-2020,3.0
Dickens,03-30-2020,0.0
Dimmit,03-30-2020,0.0
Donley,03-30-2020,0.0
Duval,03-30-2020,0.0
Eastland,03-30-2020,3.0
Ector,03-30-2020,3.0
Edwards,03-30-2020,0.0
Ellis,03-30-2020,15.0
El Paso,03-30-2020,40.0
Erath,03-30-2020,1.0
Falls,03-30-2020,1.0
Fannin,03-30-2020,1.0
Fayette,03-30-2020,2.0
Fisher,03-30-2020,0.0
Floyd,03-30-2020,0.0
Foard,03-30-2020,0.0
Fort Bend,03-30-2020,119.0
Franklin,03-30-2020,1.0
Freestone,03-30-2020,0.0
Frio,03-30-2020,0.0
Gaines,03-30-2020,1.0
Galveston,03-30-2020,70.0
Garza,03-30-2020,0.0
Gillespie,03-30-2020,0.0
Glasscock,03-30-2020,0.0
Goliad,03-30-2020,0.0
Gonzales,03-30-2020,0.0
Gray,03-30-2020,0.0
Grayson,03-30-2020,6.0
Gregg,03-30-2020,5.0
Grimes,03-30-2020,2.0
Guadalupe,03-30-2020,13.0
Hale,03-30-2020,1.0
Hall,03-30-2020,0.0
Hamilton,03-30-2020,0.0
Hansford,03-30-2020,0.0
Hardeman,03-30-2020,0.0
Hardin,03-30-2020,9.0
Harris,03-30-2020,526.0
Harrison,03-30-2020,1.0
Hartley,03-30-2020,0.0
Haskell,03-30-2020,0.0
Hays,03-30-2020,16.0
Hemphill,03-30-2020,0.0
Henderson,03-30-2020,0.0
Hidalgo,03-30-2020,28.0
Hill,03-30-2020,1.0
Hockley,03-30-2020,7.0
Hood,03-30-2020,3.0
Hopkins,03-30-2020,2.0
Houston,03-30-2020,0.0
Howard,03-30-2020,0.0
Hudspeth,03-30-2020,0.0
Hunt,03-30-2020,3.0
Hutchinson,03-30-2020,0.0
Irion,03-30-2020,0.0
Jack,03-30-2020,0.0
Jackson,03-30-2020,1.0
Jasper,03-30-2020,0.0
Jeff Davis,03-30-2020,0.0
Jefferson,03-30-2020,18.0
Jim Hogg,03-30-2020,0.0
Jim Wells,03-30-2020,0.0
Johnson,03-30-2020,8.0
Jones,03-30-2020,0.0
Karnes,03-30-2020,2.0
Kaufman,03-30-2020,3.0
Kendall,03-30-2020,7.0
Kenedy,03-30-2020,0.0
Kent,03-30-2020,0.0
Kerr,03-30-2020,0.0
Kimble,03-30-2020,0.0
King,03-30-2020,0.0
Kinney,03-30-2020,0.0
Kleberg,03-30-2020,1.0
Knox,03-30-2020,0.0
Lamar,03-30-2020,3.0
Lamb,03-30-2020,1.0
Lampasas,03-30-2020,0.0
La Salle,03-30-2020,0.0
Lavaca,03-30-2020,1.0
Lee,03-30-2020,0.0
Leon,03-30-2020,1.0
Liberty,03-30-2020,2.0
Limestone,03-30-2020,2.0
Lipscomb,03-30-2020,0.0
Live Oak,03-30-2020,0.0
Llano,03-30-2020,3.0
Loving,03-30-2020,0.0
Lubbock,03-30-2020,51.0
Lynn,03-30-2020,2.0
McCulloch,03-30-2020,0.0
McLennan,03-30-2020,36.0
McMullen,03-30-2020,0.0
Madison,03-30-2020,0.0
Marion,03-30-2020,0.0
Martin,03-30-2020,1.0
Mason,03-30-2020,0.0
Matagorda,03-30-2020,13.0
Maverick,03-30-2020,1.0
Medina,03-30-2020,3.0
Menard,03-30-2020,0.0
Midland,03-30-2020,13.0
Milam,03-30-2020,2.0
Mills,03-30-2020,0.0
Mitchell,03-30-2020,0.0
Montague,03-30-2020,1.0
Montgomery,03-30-2020,66.0
Moore,03-30-2020,1.0
Morris,03-30-2020,1.0
Motley,03-30-2020,0.0
Nacogdoches,03-30-2020,2.0
Navarro,03-30-2020,3.0
Newton,03-30-2020,0.0
Nolan,03-30-2020,0.0
Nueces,03-30-2020,22.0
Ochiltree,03-30-2020,0.0
Oldham,03-30-2020,2.0
Orange,03-30-2020,5.0
Palo Pinto,03-30-2020,0.0
Panola,03-30-2020,0.0
Parker,03-30-2020,4.0
Parmer,03-30-2020,0.0
Pecos,03-30-2020,0.0
Polk,03-30-2020,1.0
Potter,03-30-2020,5.0
Presidio,03-30-2020,0.0
Rains,03-30-2020,0.0
Randall,03-30-2020,6.0
Reagan,03-30-2020,0.0
Real,03-30-2020,0.0
Red River,03-30-2020,0.0
Reeves,03-30-2020,0.0
Refugio,03-30-2020,0.0
Roberts,03-30-2020,0.0
Robertson,03-30-2020,2.0
Rockwall,03-30-2020,4.0
Runnels,03-30-2020,0.0
Rusk,03-30-2020,3.0
Sabine,03-30-2020,0.0
San Augustine,03-30-2020,0.0
San Jacinto,03-30-2020,1.0
San Patricio,03-30-2020,1.0
San Saba,03-30-2020,0.0
Schleicher,03-30-2020,0.0
Scurry,03-30-2020,0.0
Shackelford,03-30-2020,0.0
Shelby,03-30-2020,2.0
Sherman,03-30-2020,0.0
Smith,03-30-2020,32.0
Somervell,03-30-2020,0.0
Starr,03-30-2020,2.0
Stephens,03-30-2020,0.0
Sterling,03-30-2020,0.0
Stonewall,03-30-2020,0.0
Sutton,03-30-2020,0.0
Swisher,03-30-2020,1.0
Tarrant,03-30-2020,139.0
Taylor,03-30-2020,7.0
Terrell,03-30-2020,0.0
Terry,03-30-2020,3.0
Throckmorton,03-30-2020,0.0
Titus,03-30-2020,0.0
Tom Green,03-30-2020,5.0
Travis,03-30-2020,200.0
Trinity,03-30-2020,0.0
Tyler,03-30-2020,0.0
Upshur,03-30-2020,2.0
Upton,03-30-2020,0.0
Uvalde,03-30-2020,2.0
Val Verde,03-30-2020,5.0
Van Zandt,03-30-2020,2.0
Victoria,03-30-2020,6.0
Walker,03-30-2020,3.0
Waller,03-30-2020,3.0
Ward,03-30-2020,0.0
Washington,03-30-2020,8.0
Webb,03-30-2020,32.0
Wharton,03-30-2020,6.0
Wheeler,03-30-2020,0.0
Wichita,03-30-2020,28.0
Wilbarger,03-30-2020,0.0
Willacy,03-30-2020,2.0
Williamson,03-30-2020,37.0
Wilson,03-30-2020,2.0
Winkler,03-30-2020,0.0
Wise,03-30-2020,1.0
Wood,03-30-2020,0.0
Yoakum,03-30-2020,0.0
Young,03-30-2020,1.0
Zapata,03-30-2020,0.0
Zavala,03-30-2020,0.0
Total,03-30-2020,2874.0
Counties Reporting Cases,03-30-2020,122.0
Anderson,03-31-2020,0.0
Andrews,03-31-2020,0.0
Angelina,03-31-2020,4.0
Aransas,03-31-2020,0.0
Archer,03-31-2020,0.0
Armstrong,03-31-2020,0.0
Atascosa,03-31-2020,2.0
Austin,03-31-2020,2.0
Bailey,03-31-2020,0.0
Bandera,03-31-2020,0.0
Bastrop,03-31-2020,6.0
Baylor,03-31-2020,0.0
Bee,03-31-2020,0.0
Bell,03-31-2020,36.0
Bexar,03-31-2020,168.0
Blanco,03-31-2020,1.0
Borden,03-31-2020,0.0
Bosque,03-31-2020,0.0
Bowie,03-31-2020,9.0
Brazoria,03-31-2020,79.0
Brazos,03-31-2020,46.0
Brewster,03-31-2020,0.0
Briscoe,03-31-2020,0.0
Brooks,03-31-2020,0.0
Brown,03-31-2020,3.0
Burleson,03-31-2020,1.0
Burnet,03-31-2020,2.0
Caldwell,03-31-2020,1.0
Calhoun,03-31-2020,3.0
Callahan,03-31-2020,0.0
Cameron,03-31-2020,26.0
Camp,03-31-2020,0.0
Carson,03-31-2020,0.0
Cass,03-31-2020,2.0
Castro,03-31-2020,8.0
Chambers,03-31-2020,8.0
Cherokee,03-31-2020,2.0
Childress,03-31-2020,0.0
Clay,03-31-2020,0.0
Cochran,03-31-2020,0.0
Coke,03-31-2020,0.0
Coleman,03-31-2020,0.0
Collin,03-31-2020,160.0
Collingsworth,03-31-2020,0.0
Colorado,03-31-2020,0.0
Comal,03-31-2020,11.0
Comanche,03-31-2020,0.0
Concho,03-31-2020,0.0
Cooke,03-31-2020,0.0
Coryell,03-31-2020,1.0
Cottle,03-31-2020,0.0
Crane,03-31-2020,1.0
Crockett,03-31-2020,0.0
Crosby,03-31-2020,0.0
Culberson,03-31-2020,0.0
Dallam,03-31-2020,0.0
Dallas,03-31-2020,549.0
Dawson,03-31-2020,3.0
Deaf Smith,03-31-2020,2.0
Delta,03-31-2020,0.0
Denton,03-31-2020,191.0
DeWitt,03-31-2020,3.0
Dickens,03-31-2020,0.0
Dimmit,03-31-2020,0.0
Donley,03-31-2020,0.0
Duval,03-31-2020,0.0
Eastland,03-31-2020,3.0
Ector,03-31-2020,7.0
Edwards,03-31-2020,0.0
Ellis,03-31-2020,16.0
El Paso,03-31-2020,46.0
Erath,03-31-2020,1.0
Falls,03-31-2020,1.0
Fannin,03-31-2020,1.0
Fayette,03-31-2020,2.0
Fisher,03-31-2020,0.0
Floyd,03-31-2020,0.0
Foard,03-31-2020,0.0
Fort Bend,03-31-2020,119.0
Franklin,03-31-2020,1.0
Freestone,03-31-2020,0.0
Frio,03-31-2020,0.0
Gaines,03-31-2020,1.0
Galveston,03-31-2020,92.0
Garza,03-31-2020,0.0
Gillespie,03-31-2020,0.0
Glasscock,03-31-2020,0.0
Goliad,03-31-2020,0.0
Gonzales,03-31-2020,0.0
Gray,03-31-2020,0.0
Grayson,03-31-2020,7.0
Gregg,03-31-2020,5.0
